119.000,93.000,9.000,9.000
118.918,96.703,9.014,9.155
119.085,96.804,9.199,9.312
120.412,99.264,9.400,9.546
120.308,99.200,9.517,9.709
118.858,98.950,9.624,9.864
117.397,98.822,9.683,9.912
117.485,98.584,9.776,9.788
117.461,98.534,9.832,9.855
117.255,97.965,9.974,9.948
117.045,97.708,9.920,9.987
117.073,97.529,9.872,9.909
117.339,97.365,9.995,9.953
117.157,97.287,9.967,9.959
115.762,97.210,9.978,9.950
115.560,97.105,9.937,9.986
115.188,96.775,9.939,10.020
115.198,98.185,9.881,10.051
115.450,99.368,9.927,9.990
115.823,100.443,9.978,9.909
114.465,99.240,9.902,9.891
114.514,99.264,9.827,9.922
114.661,99.400,9.878,9.944
114.539,99.230,9.828,9.928
116.176,98.929,9.905,9.865
114.720,98.275,9.885,9.886
114.508,98.184,9.872,9.971
113.262,97.976,10.036,9.835
113.379,97.556,10.055,9.764
113.140,97.221,10.062,9.947
113.008,96.994,10.093,9.930
112.823,96.678,9.957,9.874
112.634,96.515,9.995,9.864
112.874,97.966,9.970,9.986
111.791,99.178,10.033,10.004
112.047,99.119,10.031,9.967
113.663,99.111,10.005,9.942
114.216,99.056,10.033,9.967
115.691,99.010,9.942,9.931
117.252,98.729,9.944,9.896
116.972,97.360,9.910,9.953
116.886,97.599,9.920,10.098
117.021,97.663,9.958,10.142
118.660,97.463,9.996,10.005
118.332,97.120,10.057,10.003
117.899,96.830,10.033,9.970
117.598,96.578,9.999,10.040
117.390,96.327,10.061,10.232
117.163,96.259,10.058,10.280
117.143,97.498,10.063,10.307
117.357,98.885,9.996,10.277
117.763,99.013,9.881,10.233
117.976,98.868,9.888,10.184
118.099,98.672,9.852,10.161
117.967,98.666,9.811,10.059
118.069,98.359,9.890,9.969
119.591,98.367,9.836,9.923
119.432,98.031,9.826,10.028
119.132,97.859,9.807,10.025
119.462,97.630,9.868,9.935
119.258,97.091,9.839,9.897
119.029,96.749,9.853,9.952
118.719,96.791,9.871,9.963
118.671,96.502,9.889,10.009
118.416,96.159,9.935,10.126
116.943,96.041,9.925,10.088
116.809,95.776,9.927,10.014
116.731,95.398,9.909,10.029
116.485,94.928,9.964,10.119
116.182,95.093,9.930,10.076
117.392,95.148,9.945,10.081
114.511,92.235,10.029,10.070
112.979,90.842,10.004,10.109
112.750,92.037,9.984,10.087
112.489,90.489,10.007,10.114
110.868,90.397,10.009,10.158
109.587,93.014,9.980,10.171
109.733,94.663,9.893,10.209
109.606,95.698,9.918,10.242
109.918,95.905,9.893,10.173
109.900,95.257,9.966,10.109
109.948,95.294,9.914,10.035
112.486,96.493,9.921,10.030
112.206,94.295,10.025,10.108
112.202,93.989,10.043,10.180
110.933,93.846,10.008,10.096
111.130,92.640,9.915,10.064
111.220,92.536,9.924,10.044
111.103,92.737,9.946,10.053
111.172,92.463,9.875,10.027
111.129,92.043,9.922,10.136
110.919,91.959,9.901,10.123
109.627,91.739,9.884,10.109
109.951,90.653,9.791,10.079
110.018,90.600,9.809,10.050
109.809,90.661,9.861,10.091
111.294,90.551,9.899,10.025
111.117,90.254,9.964,10.084
110.876,90.119,9.927,10.108
109.346,90.056,9.894,10.026
109.029,89.766,9.914,9.946
108.998,89.756,9.949,9.949
109.047,89.952,9.864,9.986
109.024,92.687,9.949,9.967
109.053,92.698,9.936,9.988
111.662,96.429,10.040,9.896
112.206,97.865,10.032,9.951
112.508,97.994,9.982,9.934
113.965,97.823,9.973,9.925
113.809,97.134,9.952,9.905
113.568,96.751,9.932,9.936
112.167,96.573,9.907,9.890
113.442,96.265,9.968,9.876
113.306,95.900,9.927,9.956
112.929,95.773,9.886,9.928
114.032,95.260,9.958,9.864
113.786,95.039,9.907,9.874
112.381,94.905,9.916,9.892
112.336,94.513,9.896,9.864
112.157,94.157,9.902,9.951
111.936,94.067,9.927,9.949
110.619,93.850,9.896,9.964
110.711,93.475,9.849,9.897
110.811,93.031,9.975,9.946
110.645,92.982,9.968,9.951
110.954,92.814,9.975,9.938
110.710,92.155,9.945,9.975
110.457,92.108,9.907,10.007
110.845,91.854,9.953,9.923
110.581,91.408,9.968,9.963
110.373,91.172,9.931,9.969
110.421,90.838,9.972,9.938
110.106,89.558,9.950,9.964
108.709,89.558,10.017,10.054
108.620,89.706,9.979,10.190
108.879,90.900,9.940,10.105
108.758,92.190,9.901,9.969
108.668,93.526,9.857,9.965
108.655,93.279,9.928,10.066
108.874,94.526,9.930,10.046
108.808,94.378,9.950,10.105
108.658,94.158,9.981,10.228
108.670,94.112,10.042,10.282
108.922,93.930,10.081,10.195
108.834,93.799,9.981,10.151
108.720,93.581,9.930,10.158
108.406,93.370,9.955,10.124
108.545,93.145,10.015,10.225
108.313,92.896,10.048,10.283
108.170,92.771,9.969,10.230
108.073,92.973,9.869,10.136
109.717,95.355,9.898,10.077
111.226,96.627,9.934,10.110
112.960,96.869,10.022,10.161
113.349,96.829,9.973,10.035
113.526,96.585,9.997,9.902
113.499,96.602,10.005,9.999
113.341,95.981,10.029,10.004
113.353,95.859,9.944,9.962
115.079,95.680,9.979,9.869
113.645,95.124,9.947,9.845
112.362,95.197,9.957,9.878
112.476,95.325,9.899,9.904
114.029,95.082,9.937,9.864
115.131,94.943,10.002,9.856
113.580,93.415,10.020,9.929
113.375,94.620,10.031,9.964
111.824,95.567,10.083,10.099
111.551,96.654,10.101,10.185
111.278,96.662,10.143,10.252
109.998,96.675,10.193,10.240
110.049,96.450,10.155,10.331
109.700,96.037,10.181,10.327
109.340,95.579,10.182,10.268
107.939,95.645,10.157,10.238
108.212,95.485,10.169,10.253
107.991,95.147,10.131,10.258
107.742,94.751,10.119,10.333
107.630,94.851,10.153,10.339
106.114,94.664,10.212,10.321
106.301,94.454,10.218,10.342
105.979,94.274,10.226,10.372
104.500,94.402,10.227,10.320
104.519,95.820,10.243,10.260
104.588,97.373,10.215,10.405
104.756,97.607,10.148,10.396
106.121,97.845,10.121,10.390
106.135,99.011,10.177,10.436
107.787,97.673,10.170,10.339
109.482,97.547,10.194,10.310
109.659,97.344,10.208,10.288
109.615,97.317,10.194,10.310
109.949,95.966,10.144,10.197
109.999,95.800,10.044,10.173
109.811,95.633,10.006,10.108
109.722,95.397,10.026,10.112
109.460,94.786,9.981,10.123
109.292,94.530,9.938,10.074
109.003,94.556,9.979,10.066
108.884,94.605,9.980,10.213
107.424,96.117,9.969,10.183
107.339,96.262,9.968,10.150
107.160,96.145,10.020,10.207
106.819,95.754,10.073,10.294
106.716,95.928,10.055,10.315
106.285,95.630,10.099,10.271
104.975,95.835,10.052,10.292
104.815,95.660,9.961,10.227
103.518,95.736,9.936,10.264
103.529,95.659,9.835,10.240
103.685,95.803,9.830,10.315
102.450,95.869,9.810,10.276
102.467,95.813,9.792,10.244
102.306,96.012,9.744,10.143
102.111,95.989,9.765,10.127
102.051,96.000,9.760,10.130
101.980,96.015,9.768,10.132
101.907,96.019,9.776,10.131
101.856,96.021,9.783,10.129
103.101,96.031,9.792,10.129
103.071,96.046,9.795,10.126
103.012,96.058,9.799,10.126
103.009,96.069,9.798,10.127
102.981,96.075,9.791,10.132
103.016,96.099,9.800,10.135
103.062,96.121,9.799,10.136
104.260,96.117,9.791,10.136
104.191,96.126,9.795,10.133
104.179,96.141,9.791,10.133
104.109,96.138,9.794,10.128
104.084,96.141,9.799,10.125
104.066,96.163,9.802,10.126
103.985,96.158,9.803,10.123
103.923,96.167,9.803,10.125
103.909,96.176,9.807,10.120
103.885,96.193,9.804,10.121
103.852,96.187,9.803,10.123
103.773,96.202,9.809,10.123
103.724,96.224,9.806,10.122
103.687,96.232,9.801,10.127
103.648,96.222,9.848,10.167
103.636,96.197,9.881,10.207
103.601,96.199,9.893,10.242
103.572,96.213,9.923,10.266
103.628,96.280,9.958,10.277
103.593,96.275,9.972,10.292
103.546,96.279,9.983,10.311
103.518,96.283,10.004,10.317
103.476,96.295,10.019,10.325
103.448,96.301,10.025,10.334
103.478,96.313,10.031,10.340
103.433,96.317,10.040,10.343
103.385,96.322,10.044,10.350
103.332,96.324,10.048,10.356
103.296,96.318,10.049,10.361
103.290,96.333,10.048,10.365
103.270,96.350,10.048,10.373
103.235,96.355,10.046,10.375
103.175,96.374,10.045,10.375
103.128,96.379,10.044,10.375
103.087,96.377,10.047,10.372
103.065,96.367,10.039,10.374
103.085,96.394,10.041,10.378
103.054,96.418,10.047,10.376
104.306,96.421,10.052,10.371
104.231,96.425,10.051,10.373
104.137,96.411,10.051,10.374
104.074,96.401,10.044,10.375
103.986,96.418,10.047,10.372
103.883,96.430,10.045,10.375
103.867,96.452,10.039,10.378
103.929,96.467,10.035,10.387
103.885,96.485,10.042,10.383
103.890,96.498,10.056,10.381
103.875,96.507,10.058,10.378
103.851,96.524,10.055,10.379
103.847,96.547,10.059,10.380
103.894,96.585,10.055,10.386
103.887,96.585,10.060,10.381
103.870,96.592,10.060,10.380
103.879,96.597,10.066,10.376
103.851,96.602,10.069,10.379
103.876,96.619,10.070,10.386
103.853,96.632,10.071,10.384
103.853,96.639,10.071,10.377
103.811,96.674,10.066,10.377
103.792,96.651,10.065,10.377
103.795,96.663,10.065,10.371
103.776,96.674,10.066,10.370
105.068,96.656,10.058,10.379
103.812,96.683,10.063,10.374
105.139,97.976,10.075,10.359
103.790,97.968,10.066,10.364
103.727,97.990,10.071,10.365
103.682,98.017,10.079,10.361
103.626,98.041,10.088,10.358
103.573,98.039,10.089,10.360
103.556,98.056,10.090,10.358
