175.000,149.000,9.000,9.000
174.739,148.338,9.025,9.116
174.581,147.587,9.227,9.443
173.218,145.619,9.339,9.650
171.801,143.668,9.536,9.865
171.678,140.713,9.646,9.928
171.550,138.940,9.712,9.978
171.327,137.099,9.750,10.047
169.538,135.262,9.738,10.159
165.311,132.290,9.832,10.224
160.806,130.353,9.926,10.334
159.392,128.433,9.938,10.349
159.283,127.951,9.945,10.378
157.694,124.707,9.976,10.363
157.715,124.056,9.941,10.417
157.669,121.083,9.985,10.393
157.251,118.986,9.938,10.489
155.928,116.123,10.014,10.392
155.343,114.294,10.097,10.365
155.279,112.692,10.109,10.322
153.897,110.124,10.175,10.255
153.949,108.657,10.176,10.229
152.569,107.158,10.180,10.207
153.933,105.906,10.189,10.204
152.360,102.938,10.117,10.165
151.044,101.501,10.065,10.123
151.494,99.640,9.973,10.186
150.002,98.076,10.048,10.170
149.655,96.127,9.992,10.212
149.544,94.554,10.072,10.196
146.891,91.842,10.073,10.193
145.766,90.343,10.014,10.155
146.976,87.539,10.107,10.143
146.550,86.688,10.143,10.175
145.033,85.054,10.175,10.178
143.548,82.284,10.187,10.187
144.850,80.708,10.161,10.203
144.869,77.888,10.129,10.225
143.350,76.300,10.052,10.170
140.618,74.771,10.117,10.167
139.983,72.939,10.163,10.182
139.474,71.157,10.128,10.133
137.998,69.344,10.140,10.173
137.710,67.605,10.144,10.198
137.687,64.849,10.177,10.166
135.132,63.567,10.141,10.045
134.964,62.078,10.225,10.055
133.524,60.738,10.217,9.994
136.224,61.959,10.228,9.997
137.974,60.450,10.104,9.854
138.037,60.202,10.062,9.867
139.591,61.294,9.963,9.802
142.149,61.198,9.981,9.834
143.397,60.912,9.989,9.907
143.386,60.864,10.030,9.947
143.428,60.867,10.048,9.904
143.459,60.864,10.074,9.933
143.575,60.939,10.062,9.905
143.592,60.896,10.094,9.855
143.650,60.858,10.093,9.837
143.719,60.823,10.098,9.813
143.618,60.749,10.110,9.836
143.844,60.718,10.094,9.826
144.014,60.625,10.118,9.796
144.422,61.558,10.088,9.796
144.610,61.177,10.087,9.802
144.553,61.307,10.104,9.830
144.566,61.358,10.099,9.794
144.418,62.307,10.146,9.779
143.053,66.024,10.171,9.779
143.060,66.075,10.152,9.790
144.739,64.625,10.011,9.848
146.106,64.345,9.991,9.930
146.128,64.170,9.939,9.924
146.066,62.911,9.952,9.904
146.171,62.913,9.947,9.912
147.655,62.830,9.884,9.921
147.869,62.595,9.798,9.929
149.223,62.296,9.839,9.975
149.427,63.315,9.734,9.986
149.593,63.113,9.668,9.989
149.683,62.822,9.612,10.030
149.753,62.639,9.590,10.041
149.866,62.522,9.545,10.053
148.686,63.555,9.607,10.111
148.890,63.391,9.616,10.165
149.165,63.207,9.617,10.191
149.120,63.342,9.666,10.192
147.785,62.103,9.715,10.189
147.691,62.199,9.741,10.165
148.936,63.578,9.788,10.155
147.583,64.949,9.857,10.142
147.533,64.985,9.881,10.110
152.647,67.374,9.884,10.125
148.735,65.961,9.923,10.132
153.919,67.089,9.911,10.151
155.485,67.023,9.887,10.020
155.683,66.916,9.894,9.949
155.608,66.814,9.934,9.911
155.762,66.734,9.947,9.874
155.737,66.658,9.942,9.876
155.767,66.484,9.921,9.858
155.843,67.594,9.927,9.844
155.847,69.006,9.966,9.874
155.645,68.988,9.976,9.872
155.519,69.012,9.975,9.880
154.168,69.157,9.983,9.878
157.861,72.828,9.993,9.893
160.367,73.935,9.983,9.947
160.401,73.852,10.008,9.905
160.309,72.384,10.003,9.972
158.937,72.417,10.022,9.929
162.687,74.805,10.027,9.947
162.588,73.416,10.017,9.977
161.044,73.221,10.107,10.015
159.600,73.128,10.122,9.949
159.505,72.979,10.136,9.897
159.490,73.103,10.130,9.897
159.474,73.171,10.124,9.891
159.329,73.153,10.115,9.900
160.481,73.148,10.120,9.881
