211.000,120.000,9.000,9.000
211.053,119.574,9.035,9.050
212.238,116.750,9.234,9.301
212.136,115.340,9.442,9.449
213.407,112.722,9.617,9.550
213.461,111.254,9.777,9.680
214.763,108.660,9.845,9.725
214.885,107.162,9.965,9.847
214.918,105.911,9.974,9.851
216.457,103.253,10.022,9.837
217.787,100.697,10.007,9.866
218.055,99.058,9.887,9.934
212.703,95.035,9.927,9.934
210.113,93.656,9.962,9.925
211.403,92.431,9.952,9.928
214.052,93.642,9.994,9.872
216.804,90.919,10.036,9.887
216.914,90.690,9.988,10.005
217.085,90.580,9.951,10.100
217.342,90.412,9.989,10.096
217.394,90.245,9.987,10.114
217.593,90.151,9.934,10.053
217.656,90.068,9.893,10.010
217.755,90.001,9.855,9.966
217.803,89.856,9.849,9.974
217.923,89.899,9.843,9.958
217.960,90.957,9.849,9.982
218.043,90.750,9.804,9.925
214.255,90.476,9.766,9.913
211.357,90.404,9.914,9.943
207.508,91.506,9.887,9.867
206.199,91.221,9.948,9.953
206.215,91.023,9.903,9.993
205.078,89.774,9.903,9.961
205.032,89.724,9.938,9.965
205.269,89.974,9.890,9.911
205.196,89.757,9.892,9.916
204.024,89.500,9.893,9.881
202.732,90.695,9.976,9.886
202.682,90.602,9.926,9.911
202.729,89.219,9.995,9.921
202.732,89.180,9.988,9.902
202.888,89.206,9.969,9.886
201.619,90.426,9.963,9.893
204.267,89.178,9.972,9.892
203.047,89.185,9.933,9.917
201.768,86.564,9.929,9.884
201.728,85.226,10.020,9.897
200.557,86.505,9.977,9.865
200.480,87.669,10.028,9.922
201.710,87.519,9.978,9.935
201.647,84.739,9.999,10.006
201.586,84.770,10.015,9.953
200.308,84.842,9.989,10.010
200.439,84.800,9.959,10.022
201.712,84.915,9.964,10.013
202.981,85.027,9.971,10.005
204.272,85.131,9.984,9.987
205.604,85.129,9.957,9.984
206.909,85.179,9.960,9.982
205.672,85.192,9.969,9.975
205.547,85.232,9.969,9.987
199.061,82.521,10.000,9.960
196.388,82.567,10.041,10.000
193.680,83.985,10.097,10.122
191.133,85.174,10.052,10.143
188.421,84.968,10.109,10.162
187.124,83.534,10.051,10.162
187.065,83.367,10.077,10.192
187.068,83.248,10.082,10.231
187.043,83.197,10.091,10.244
188.289,84.377,10.115,10.231
188.258,84.268,10.134,10.232
188.184,85.466,10.179,10.210
188.325,85.262,10.147,10.249
188.334,87.865,10.174,10.234
188.348,87.968,10.172,10.237
188.310,87.977,10.178,10.229
195.186,83.934,10.151,10.174
195.284,83.761,10.158,10.079
196.539,83.613,10.216,10.126
196.557,83.256,10.207,10.170
196.642,83.020,10.208,10.206
196.663,82.862,10.220,10.228
196.717,82.737,10.295,10.315
196.667,82.621,10.348,10.341
196.740,82.405,10.342,10.309
196.776,82.160,10.275,10.232
196.734,82.142,10.292,10.185
196.718,82.114,10.310,10.170
197.955,83.164,10.328,10.172
197.966,83.169,10.325,10.159
199.334,83.196,10.311,10.153
199.347,83.238,10.297,10.156
199.335,82.001,10.284,10.160
199.354,82.032,10.276,10.159
198.073,80.747,10.274,10.156
198.111,80.740,10.271,10.146
198.113,82.075,10.262,10.149
198.142,82.119,10.255,10.151
198.140,82.179,10.253,10.151
198.141,82.243,10.251,10.152
198.165,82.294,10.239,10.157
198.166,82.365,10.238,10.156
198.173,82.418,10.234,10.161
199.508,82.478,10.251,10.153
199.508,83.833,10.261,10.150
198.219,83.883,10.259,10.151
198.222,82.650,10.257,10.153
198.192,82.645,10.259,10.155
198.193,82.681,10.259,10.157
198.240,82.726,10.256,10.157
198.238,82.798,10.256,10.159
198.212,82.904,10.254,10.163
196.921,82.964,10.257,10.163
195.655,84.241,10.249,10.161
195.672,85.501,10.217,10.167
195.724,86.814,10.215,10.164
197.122,86.813,10.205,10.163
197.179,86.864,10.202,10.164
198.529,86.856,10.199,10.164
198.592,86.864,10.198,10.163
198.644,86.914,10.175,10.138
198.687,86.933,10.163,10.105
198.718,85.739,10.147,10.085
201.309,87.032,10.176,10.100
204.060,88.205,10.040,10.074
205.399,88.020,10.028,10.035
205.619,86.270,9.931,10.036
205.877,86.129,9.905,10.005
206.058,85.724,9.870,10.006
207.332,88.199,9.886,9.981
207.347,88.277,9.892,9.980
207.357,88.327,9.896,9.974
207.406,88.411,9.900,9.970
208.767,88.501,9.909,9.961
208.805,88.553,9.942,9.976
210.153,89.855,9.965,9.986
211.503,91.146,9.962,9.972
211.536,91.167,9.957,9.966
211.578,91.239,9.957,9.962
211.567,91.319,9.959,9.959
211.569,91.458,9.968,9.956
212.890,91.528,9.993,9.973
212.904,91.599,10.016,9.989
211.527,90.376,10.053,9.999
211.544,90.433,10.080,10.011
211.598,90.458,10.098,10.025
211.616,90.497,10.117,10.032
211.635,90.467,10.143,10.036
209.008,91.735,10.195,10.036
209.039,91.700,10.207,10.052
209.070,91.641,10.234,10.059
207.811,91.534,10.225,10.077
207.866,91.492,10.230,10.078
207.948,91.455,10.227,10.077
207.953,91.375,10.233,10.115
208.063,91.304,10.225,10.113
208.067,91.287,10.221,10.119
208.107,91.203,10.228,10.114
208.206,91.141,10.200,10.129
209.504,92.461,10.212,10.132
209.568,93.737,10.216,10.128
209.560,93.761,10.215,10.130
209.605,93.778,10.226,10.127
209.600,93.806,10.240,10.129
209.628,93.808,10.239,10.132
209.519,93.785,10.234,10.161
209.520,92.514,10.236,10.158
209.423,92.508,10.234,10.180
209.428,92.541,10.233,10.178
209.485,92.575,10.227,10.175
210.819,92.612,10.229,10.173
210.830,92.665,10.238,10.170
210.829,92.685,10.247,10.165
210.890,92.690,10.243,10.161
210.916,92.707,10.241,10.161
210.915,92.739,10.242,10.159
210.917,92.758,10.241,10.156
210.926,92.766,10.241,10.160
214.966,90.009,10.155,10.166
217.584,92.473,10.097,10.187
220.275,94.937,10.130,10.216
221.842,94.934,9.999,10.140
222.082,94.857,9.909,10.088
222.257,94.768,9.851,10.026
222.263,94.649,9.862,10.017
222.454,94.554,9.867,9.980
222.503,94.507,9.955,10.006
222.538,95.776,9.995,10.026
222.892,95.490,9.851,9.990
222.911,95.415,9.941,10.012
224.225,95.264,10.037,10.046
224.333,95.218,9.998,10.032
224.420,95.132,9.974,10.012
225.714,97.657,9.980,9.990
225.613,97.723,9.988,9.982
225.637,97.774,9.985,9.977
224.364,96.560,9.990,9.971
223.065,96.534,10.025,9.994
221.766,96.500,10.059,10.027
221.797,96.452,10.086,10.041
221.784,96.462,10.105,10.065
221.787,96.468,10.122,10.079
221.818,96.540,10.133,10.088
223.136,96.591,10.153,10.090
223.129,95.348,10.163,10.098
223.194,94.081,10.173,10.101
223.255,94.156,10.154,10.079
223.284,92.904,10.165,10.084
223.359,92.968,10.149,10.063
224.689,94.246,10.131,10.041
224.719,94.265,10.141,10.049
224.715,94.319,10.161,10.056
220.707,93.052,10.201,10.063
219.501,94.301,10.159,10.032
219.528,94.238,10.173,10.045
219.538,94.218,10.188,10.055
219.577,94.200,10.193,10.069
218.287,94.205,10.198,10.076
219.654,94.155,10.203,10.084
221.033,94.077,10.217,10.084
221.087,94.069,10.180,10.045
221.140,94.013,10.129,10.016
221.233,93.979,10.105,9.990
221.362,93.903,10.073,9.972
221.476,93.791,10.062,9.950
221.502,93.825,10.052,9.949
221.499,93.857,10.044,9.943
221.478,93.896,10.049,9.936
222.821,93.948,10.062,9.918
222.868,93.974,10.062,9.911
222.930,94.013,10.050,9.915
222.949,94.074,10.045,9.913
222.986,94.097,10.036,9.911
222.992,94.136,10.042,9.908
223.004,95.429,10.033,9.909
223.005,95.453,10.034,9.905
223.000,95.477,10.055,9.931
222.992,95.487,10.085,9.957
223.000,95.514,10.100,9.973
222.984,95.512,10.120,9.996
221.674,95.531,10.134,10.012
221.699,95.551,10.142,10.029
221.679,95.587,10.153,10.039
221.697,95.622,10.157,10.051
221.684,95.660,10.168,10.060
221.685,95.700,10.174,10.067
221.716,95.732,10.176,10.075
221.645,95.770,10.186,10.097
221.611,95.821,10.198,10.101
222.964,95.855,10.200,10.107
221.694,95.888,10.184,10.092
221.702,95.952,10.166,10.073
221.716,96.005,10.153,10.056
221.741,96.026,10.137,10.046
221.757,96.046,10.125,10.037
223.052,96.090,10.110,10.027
224.339,96.145,10.109,10.013
224.335,96.194,10.106,10.004
224.301,96.235,10.104,9.997
224.302,96.283,10.103,9.988
224.341,96.293,10.088,9.980
224.374,96.322,10.081,9.970
224.400,96.361,10.072,9.963
224.407,96.387,10.061,9.959
224.397,96.425,10.087,9.975
224.308,96.499,10.112,9.987
224.233,96.584,10.135,10.001
222.920,96.587,10.154,10.013
222.927,96.619,10.162,10.023
222.850,96.685,10.181,10.028
222.876,95.389,10.195,10.040
222.889,95.422,10.200,10.048
222.906,95.444,10.204,10.058
221.522,95.543,10.219,10.061
221.456,95.617,10.229,10.069
221.473,95.662,10.228,10.078
221.480,95.709,10.238,10.081
221.528,95.748,10.236,10.087
221.550,95.790,10.249,10.086
221.552,95.839,10.260,10.087
221.488,95.906,10.270,10.088
221.520,95.954,10.260,10.066
221.561,96.007,10.230,10.042
222.872,96.034,10.202,10.024
222.899,96.067,10.183,10.013
222.928,94.848,10.162,9.992
222.988,94.879,10.147,9.979
