91.000,122.000,9.000,9.000
91.094,122.107,9.013,9.078
90.872,122.039,9.229,9.297
90.739,122.179,9.356,9.513
90.709,122.332,9.499,9.624
90.600,122.458,9.613,9.733
90.632,122.623,9.675,9.815
90.234,122.539,9.807,9.920
89.615,121.908,9.868,9.897
89.446,120.678,9.821,9.890
89.440,120.507,9.788,9.826
89.456,120.747,9.763,9.892
89.240,120.829,9.759,9.823
89.215,121.015,9.790,9.867
89.191,121.178,9.807,9.918
89.067,121.430,9.807,9.940
89.121,121.585,9.797,9.969
89.067,121.797,9.845,9.998
89.049,122.068,9.824,9.927
89.031,122.233,9.837,9.915
89.008,122.427,9.845,9.939
89.118,122.703,9.837,9.907
89.102,122.625,9.790,9.856
89.056,122.744,9.871,9.968
88.937,122.282,9.824,9.934
88.840,122.040,9.775,9.899
88.836,121.621,9.777,9.889
88.890,121.300,9.889,9.956
89.085,121.361,9.908,9.893
89.306,121.502,9.914,9.951
89.585,121.494,10.005,10.111
89.782,121.522,10.058,10.146
89.782,121.522,10.039,10.127
89.740,121.670,10.041,10.138
89.419,122.848,10.014,10.063
89.233,122.669,9.943,9.954
89.134,122.486,9.926,9.915
88.909,122.351,9.992,9.960
88.782,122.486,9.926,9.978
88.518,122.429,9.980,10.037
88.611,121.643,10.033,10.092
88.794,119.697,10.043,10.131
88.859,119.013,9.979,10.098
89.315,118.793,9.981,10.121
89.687,118.702,9.995,10.099
90.157,118.739,9.940,10.048
91.587,118.693,9.856,9.978
91.814,118.782,9.778,9.908
91.951,119.003,9.756,9.944
92.019,119.209,9.760,9.972
92.144,119.512,9.757,10.001
92.429,119.463,9.873,10.134
92.562,119.571,9.916,10.181
92.506,119.824,9.924,10.243
92.474,120.085,9.936,10.156
92.380,120.245,9.913,10.029
92.251,120.212,9.892,9.943
92.163,118.981,9.853,9.887
90.977,118.971,9.869,9.978
90.929,118.979,9.860,10.005
90.886,118.982,9.855,10.029
90.821,119.014,9.854,10.044
90.738,119.029,9.854,10.063
90.698,119.000,9.841,10.080
90.680,118.997,9.835,10.095
90.869,119.047,9.871,10.084
91.084,117.599,9.919,10.026
93.709,117.555,9.887,10.035
93.649,118.761,9.932,10.015
93.779,118.659,9.874,9.926
93.741,118.645,9.938,9.883
93.571,118.584,9.947,9.909
93.626,119.859,9.971,9.906
93.461,119.698,9.918,9.819
93.619,119.445,9.881,9.795
93.892,119.757,9.905,9.768
93.718,119.742,9.859,9.746
93.725,119.911,9.867,9.766
93.832,120.317,9.828,9.782
93.659,121.405,9.813,9.814
93.611,121.550,9.810,9.822
93.373,121.632,9.902,9.882
93.620,121.723,9.938,9.976
93.782,121.567,9.879,9.921
93.985,121.560,9.928,9.953
94.085,122.742,9.935,9.970
94.105,122.740,9.937,9.976
94.002,122.332,9.863,9.951
94.119,122.567,9.810,9.873
94.057,122.561,9.887,9.944
94.031,122.497,9.947,9.986
93.720,122.424,10.014,10.039
93.369,122.360,10.047,10.057
